"Branch","Store Code","Model Name","Model (SKU)","Sale","Return","Stock"
"RATNAGIRI 1","2685026","APPLE iPhone 12 - 128GB Blue","MGJE3HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE iPhone 12 - 64GB White","MGJ63HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"RATNAGIRI 1","2685026","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","2"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","3"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"RATNAGIRI 2","2399392","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"RATNAGIRI 2","2399392","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"RATNAGIRI 2","2399392","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"RATNAGIRI 3","2472707","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"RATNAGIRI 3","2472707","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"RATNAGIRI 3","2472707","APPLE iPhone 12 Pro Max - 256GB Pacific Blue ","MGDF3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","2"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","2"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone SE (2020) - 64GB Black","MHGP3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","1","0","0"
"SADASHIV PETH","2221546","APPLE iPhone 12 Mini - 128GB Blue","MGE63HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPhone 11 - 64GB (Product) Red","MHDD3HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","3"
"SADASHIV PETH","2221546","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SADASHIV PETH","2221546","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  128GB  Space Gray - MHQR3HN/A","MHQR3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","1"
"SANGAMNER","2399393","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","2"
"SANGAMNER","2399393","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE iPhone 12 - 256GB Blue","MGJK3HN/A","0","0","1"
"SANGAMNER","2399393","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","0","0","1"
"SANGAMNER","2399393","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SANGAMNER","2399393","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","10"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","2","0","4"
"SANGLI 1","2221548","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","2"
"SANGLI 1","2221548","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone SE (2020) - 64GB Black","MHGP3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Pro Max - 128GB Pacific Blue","MGDA3HN/A","0","0","2"
"SANGLI 1","2221548","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","3"
"SANGLI 1","2221548","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","2"
"SANGLI 1","2221548","APPLE iPhone 12 - 128GB Blue","MGJE3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Mini - 128GB Blue","MGE63HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 256GB Pacific Blue","MGMT3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 - 64GB (Product) Red","MGJ73HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 256GB Gold","MGMR3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Pro - 256GB Silver","MGMQ3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","M09A3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS 40mm Silver Aluminium Case with White Sport Band - MG283HN/A","MG283HN/A","1","0","0"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS + Cellular 44mm Gold Aluminium Case with Pink Sand Sport Band - MG2D3HN/A","MG2D3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 6 GPS + Cellular 44mm Space Grey Aluminium Case with Black Sport Band - MG2E3HN/A","MG2E3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE 10.2-inch iPad Wi-Fi - 32GB Space Grey - MYL92HN/A","MYL92HN/A","0","0","1"
"SANGLI 1","2221548","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","0","0","1"
"SANGLI 1","2221548","APPLE 10.5-inch iPad Air Wi-Fi - 64GB Space Grey - MUUJ2HN/A","MUUJ2HN/A","1","0","0"
"SANGLI 1","2221548","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","0","0","1"
"SANGLI 1","2221548","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","4"
"SANGLI 1","2221548","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","3"
"SANGLI 1","2221548","APPLE Home Pod (MQHW2HN/A) Space grey","MQHW2HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPad Wi-Fi (3F837HN/A) ","3F837HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPad Wi-Fi (3YLC2HN/A) 32GB Gold ","3YLC2HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch Series 5 GPS + Cellular 44mm Space Grey Aluminium Case with Black Sport Band - MWWE2HN/A","MWWE2HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch SE GPS 40mm Space Gray Aluminium Case with Black Sport Band - MYDP2HN/A","MYDP2HN/A ","0","0","1"
"SANGLI 1","2221548","APPLE Watch 40mm Black Sport Band - 3D989ZM/A","3D989ZM/A","0","0","2"
"SANGLI 1","2221548","APPLE Watch SE GPS 40mm Space Gray Aluminium - 3H135HN/A","3H135HN/A","0","0","2"
"SANGLI 1","2221548","APPLE Watch Series 6 44mm Blue Aluminum GPS - 3H263HN/A","3H263HN/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch 44mm Band Deep Navy Sport Band - 3H110ZM/A","3H110ZM/A","0","0","1"
"SANGLI 1","2221548","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  128GB  Space Gray - MHQR3HN/A","MHQR3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  256GB  Space Gray - MHQU3HN/A","MHQU3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  128GB  Space Gray - MHW53HN/A","MHW53HN/A","1","0","0"
"SANGLI 1","2221548","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  512GB  Space Gray - MHQW3HN/A","MHQW3HN/A","0","0","1"
"SANGLI 1","2221548","APPLE iPhone 12 Mini -  64GB  Blue","MGE13HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","3"
"SANGLI 2","2399394","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","2"
"SANGLI 2","2399394","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone SE (2020) - 64GB Black","MHGP3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 Pro Max - 128GB Pacific Blue","MGDA3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 - 64GB Green","MGJ93HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 11 - 64GB (Product) Red","MHDD3HN/A","0","0","1"
"SANGLI 2","2399394","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","0","0","1"
"SANGLI 2","2399394","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","0","0","1"
"SANGLI 2","2399394","APPLE Watch Series?3 GPS 42mm Space Grey Aluminium Case with Black Sport Band - MTF32HN/A ","MTF32HN/A","0","0","1"
"SANGLI 2","2399394","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","2"
"SANGLI 2","2399394","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","2"
"SANGLI 2","2399394","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","0","0","1"
"SANGLI 2","2399394","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","4"
"SANGLI 3","2239260","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SANGLI 3","2239260","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SANGLI 3","2239260","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","2"
"SANGOLA","2221570","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SANGOLA","2221570","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"SANGOLA","2221570","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","1","0"
"SANGOLA","2221570","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SANGOLA","2221570","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"SANGOLA","2221570","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","4"
"SATARA 1","2221549","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","2"
"SATARA 1","2221549","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","0"
"SATARA 1","2221549","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone SE (2020) - 64GB Black","MHGP3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone XR - 128GB White","MH7M3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","2"
"SATARA 1","2221549","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","0","0","2"
"SATARA 1","2221549","APPLE iPhone 12 - 128GB Blue","MGJE3HN/A","0","0","2"
"SATARA 1","2221549","APPLE iPhone 12 Mini - 128GB Blue","MGE63HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","2"
"SATARA 1","2221549","APPLE iPhone 12 Pro Max - 128GB Silver","MGD83HN/A","0","0","1"
"SATARA 1","2221549","APPLE Watch Series 6 GPS + Cellular 44mm Silver Stainless Steel Case with White Sport Band - M09D3HN/A","M09D3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPad (7th Generation) Wi-Fi - 32GB Gold - MW762HN/A","MW762HN/A","0","0","1"
"SATARA 1","2221549","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"SATARA 1","2221549","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","2"
"SATARA 1","2221549","APPLE Watch Series 5 GPS 44mm Space Grey Aluminium Case with Black Sport Band - MWVF2HN/A","MWVF2HN/A ","0","0","1"
"SATARA 1","2221549","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SATARA 1","2221549","APPLE iPad Air (4th Generation) Wi-Fi Cellular -  256GB  Green - MYH72HN/A","MYH72HN/A","1","0","0"
"SATARA 2","2472708","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"SATARA 2","2472708","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","2","0","0"
"SATARA 2","2472708","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SATARA 2","2472708","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","0"
"SATARA 2","2472708","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"SATARA 2","2472708","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","1"
"SATARA 2","2472708","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"SATARA 2","2472708","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","0","0","1"
"SATARA 2","2472708","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SATARA 2","2472708","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SATARA 2","2472708","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SATARA 2","2472708","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SATARA POWAI NAKA","2685023","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","3"
"SATARA POWAI NAKA","2685023","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"SATARA POWAI NAKA","2685023","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"SATARA POWAI NAKA","2685023","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"SATARA POWAI NAKA","2685023","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","2"
"SAWANTWADI","2221571","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","1","0","0"
"SAWANTWADI","2221571","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"SAWANTWADI","2221571","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","3","0","0"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","3","0","9"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","3"
"SHAHUPURI","2221538","APPLE iPhone 11 - 64GB White","MHDC3HN/A","2","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","2","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro Max - 128GB Pacific Blue","MGDA3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","5"
"SHAHUPURI","2221538","APPLE iPhone 11 - 64GB Green","MHDG3HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","2"
"SHAHUPURI","2221538","APPLE iPhone 12 - 64GB Blue","MGJ83HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro Max - 128GB Graphite","MGD73HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 - 64GB White","MGJ63HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPhone 12 - 128GB White","MGJC3HN/A","2","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 - 256GB Blue","MGJK3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 - 128GB (Product) Red","MGJD3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 128GB Graphite","MGMK3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 256GB Graphite","MGMP3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro Max - 128GB Silver","MGD83HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS 44mm Gold Aluminium Case with Pink Sand Sport - M00E3HN/A","M00E3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS 44mm Blue Aluminium Case with Deep Navy Sport Band - M00J3HN/A","M00J3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS + Cellular 44mm Graphite Stainless Steel Case with Black Sport Band - M09H3HN/A","M09H3HN/A","0","0","1"
