"Branch","Store Code","Model Name","Model (SKU)","Sale","Return","Stock"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS 40mm Silver Aluminium Case with White Sport Band - MG283HN/A","MG283HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 GPS + Cellular 44mm Space Grey Aluminium Case with Black Sport Band - MG2E3HN/A","MG2E3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE 10.2-inch iPad Wi-Fi + Cellular - 32GB Space Grey - MYMH2HN/A","MYMH2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE 10.9-inch iPad Air Wi-Fi - 64GB Space Grey - MYFM2HN/A","MYFM2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE 12.9-inch iPad?Pro Wi-Fi - 128GB Space Grey - MY2H2HN/A","MY2H2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE 11-inch iPad?Pro Wi-Fi - 128GB Silver - 3G932HN/A","3G932HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","6"
"SHAHUPURI","2221538","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","3"
"SHAHUPURI","2221538","APPLE I PAD (6th GENERATION) WIFI - 32GB Gold","MRJN2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Wi-Fi (3YLC2HN/A) 32GB Gold ","3YLC2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch SE GPS 44mm Gold Aluminium Case with Pink Sand Sport Band - MYDR2HN/A","MYDR2HN/A ","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 4 GPS 40mm Space Grey Aluminium Case with Black Sport Band - MU662HN/A","MU662HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch Series 6 44mm Blue Aluminum GPS - 3H263HN/A","3H263HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch 44mm Band Deep Navy Sport Band - 3H110ZM/A","3H110ZM/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch 44mm Band Black Sport Band - S/M and M/L (3E047ZM/A)","3E047ZM/A","0","0","1"
"SHAHUPURI","2221538","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPhone 12 -  64GB  Purple","MJNM3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  128GB  Space Gray - MHQR3HN/A","MHQR3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  256GB  Space Gray - MHQU3HN/A","MHQU3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Air (4th Generation) Wi-Fi -  64GB  Green - MYFR2HN/A","MYFR2HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  256GB  Space grey  MHW73HN/A","MHW73HN/A","1","0","0"
"SHAHUPURI","2221538","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  512GB  Space Gray - MHQW3HN/A","MHQW3HN/A","0","0","1"
"SHAHUPURI","2221538","APPLE iPad Pro (5th Generation) 12.9 inch Wi-Fi -  128GB  Space Gray - MHNF3HN/A","MHNF3HN/A","0","0","1"
"SHIRUR","2399387","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","2","0","1"
"SHIRUR","2399387","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","1"
"SHIRUR","2399387","APPLE iPhone 11 - 64GB White","MHDC3HN/A","3","0","0"
"SHIRUR","2399387","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"SHIRUR","2399387","APPLE iPhone 12 Pro Max - 256GB Pacific Blue ","MGDF3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","3"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone XR - 128GB Black","MH7L3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","2"
"SOLAPUR 1","2221543","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","3"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 128GB Blue","MGJE3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 64GB Blue","MGJ83HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 - 128GB White","MGJC3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE Watch Series 6 GPS + Cellular 44mm Blue Aluminium Case with Deep Navy Sport Band - M09A3HN/A","M09A3HN/A","1","0","0"
"SOLAPUR 1","2221543","APPLE 10.2-inch iPad Wi-Fi + Cellular - 32GB Space Grey - MYMH2HN/A","MYMH2HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE Watch SE GPS 44mm Space Gray Aluminium Case with Black Sport Band - MYDT2HN/A","MYDT2HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPad (7th Generation) Wi-Fi + Cellular - 32GB Space Grey - MW6A2HN/A","MW6A2HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","3"
"SOLAPUR 1","2221543","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPad Wi-Fi (3YLC2HN/A) 32GB Gold ","3YLC2HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE Watch Series 6 44mm Blue Aluminum GPS - 3H263HN/A","3H263HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE Watch 44mm Band Deep Navy Sport Band - 3H110ZM/A","3H110ZM/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SOLAPUR 1","2221543","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  128GB  Space Gray - MHW53HN/A","MHW53HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","2","0","6"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 12 Mini - 64GB Black","MGDX3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone SE (2020) - 64GB Black","MHGP3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","2","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 12 Mini - 128GB Blue","MGE63HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE iPhone 12 Pro Max - 256GB Pacific Blue ","MGDF3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 12 Pro - 256GB Graphite","MGMP3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 11 - 64GB (Product) Red","MHDD3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE 11-inch iPad?Pro Wi-Fi + Cellular - 128GB Space Grey - MY2V2HN/A","MY2V2HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","2"
"SOLAPUR 2","2221539","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","1","0","1"
"SOLAPUR 2","2221539","APPLE Home Pod (MQHW2HN/A) Space grey","MQHW2HN/A","1","0","0"
"SOLAPUR 2","2221539","APPLE Watch SE GPS + Cellular 44mm Space Gray Aluminium Case with Black Sport Band - Regular - MYF02HN/A","MYF02HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi -  128GB  Space Gray - MHQR3HN/A","MHQR3HN/A","0","0","1"
"SOLAPUR 2","2221539","APPLE iPad Pro (5th Generation) 12.9 inch Wi-Fi -  128GB  Space Gray - MHNF3HN/A","MHNF3HN/A","0","0","1"
"SOLAPUR 3","2472709","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SOLAPUR 3","2472709","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","2"
"SOLAPUR 3","2472709","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SOLAPUR 3","2472709","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"SOLAPUR 3","2472709","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"SOLAPUR 3","2472709","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","1"
"SOLAPUR 3","2472709","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","2","0","2"
"SOLAPUR 4","2850211","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone XR - 128GB Black","MH7L3HN/A","1","0","0"
"SOLAPUR 4","2850211","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 12 Mini - 128GB Blue","MGE63HN/A","0","0","1"
"SOLAPUR 4","2850211","APPLE iPhone 12 - 128GB White","MGJC3HN/A","2","0","0"
"SOLAPUR 4","2850211","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"VITA 1","2221573","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"VITA 1","2221573","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","2"
"VITA 1","2221573","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"VITA 1","2221573","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"VITA 1","2221573","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"VITA 2","2399412","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","2"
"VITA 2","2399412","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"VITA 2","2399412","APPLE iPhone 12 - 128GB Blue","MGJE3HN/A","0","0","1"
"VITA 2","2399412","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"VITA 2","2399412","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"WAI","2399416","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","3"
"WAI","2399416","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"WAI","2399416","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"WAI","2399416","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"AKKALKOT","3232292","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","1","0","0"
"AKKALKOT","3232292","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","1"
"AKKALKOT","3232292","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"AKKALKOT","3232292","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"AKKALKOT","3232292","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","4"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","3","0","2"
"TULJAPUR","3232291","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","2","0","0"
"TULJAPUR","3232291","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"TULJAPUR","3232291","APPLE iPhone 12 Pro Max - 256GB Gold","MGDE3HN/A","1","0","0"
"TULJAPUR","3232291","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","0"
"BHOSARI","3087917","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","1"
"BHOSARI","3087917","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"BHOSARI","3087917","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","1"
"BHOSARI","3087917","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"HUPARI","2850206","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"HUPARI","2850206","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"ICHALKARANJI 2","2850208","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"ICHALKARANJI 2","2850208","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","3","0","1"
"ICHALKARANJI 2","2850208","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"ICHALKARANJI 2","2850208","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"JATH","2685021","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"JATH","2685021","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","2"
"JATH","2685021","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","1","0","0"
"JATH","2685021","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"KANKAVALI 2","3087920","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"KANKAVALI 2","3087920","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","1","0","1"
"KANKAVALI 2","3087920","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"KANKAVALI 2","3087920","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"KANKAVALI 2","3087920","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","1"
"KARAD 3","3047687","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","3","0","0"
"KARAD 3","3047687","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","4"
"KARAD 3","3047687","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","1","0","0"
"KARAD 3","3047687","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","2"
"KARAD 3","3047687","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"KARAD 3","3047687","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 12 - 128GB Green","MGJF3HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"KARAD 3","3047687","APPLE iPhone 12 Pro - 128GB Pacific Blue","MGMN3HN/A","0","0","1"
"KARAD 3","3047687","APPLE Watch Series 6 GPS 44mm Blue Aluminium Case with Deep Navy Sport Band - M00J3HN/A","M00J3HN/A","1","0","0"
"KARAD 3","3047687","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
"KARAD 3","3047687","APPLE AirPods pro with Wireless Charging Case (MWP22HN/A) White","MWP22HN/A","0","0","1"
"TASGAON 2","2850205","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"TASGAON 2","2850205","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"VADUJ","3232289","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"VADUJ","3232289","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","3"
"VADUJ","3232289","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"VADUJ","3232289","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"VADUJ","3232289","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"KHED","3232293","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"KHED","3232293","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"KHED","3232293","APPLE iPhone 12 Mini - 128GB White","MGE43HN/A","0","0","1"
"KHED","3232293","APPLE iPhone XR - 64GB Black","MH6M3HN/A","0","0","1"
"KHED","3232293","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","1","0","0"
"KHED","3232293","APPLE Watch Series?3 GPS 42mm Space Grey Aluminium Case with Black Sport Band - MTF32HN/A ","MTF32HN/A","0","0","1"
"KHED","3232293","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","1","0","0"
"GOREGAON West","3152232","APPLE iPhone 11 - 128GB Black","MHDH3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","2"
"GOREGAON West","3152232","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","2"
"GOREGAON West","3152232","APPLE iPhone XR - 128GB Black","MH7L3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 - 64GB Black","MGJ53HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 Pro Max - 128GB Pacific Blue","MGDA3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","1","0","0"
"GOREGAON West","3152232","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 Pro Max - 256GB Pacific Blue ","MGDF3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 Pro Max - 256GB Graphite

","MGDC3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 Pro Max - 128GB Silver","MGD83HN/A","0","0","1"
"GOREGAON West","3152232","APPLE Watch Series?3 GPS 42mm Space Grey Aluminium Case with Black Sport Band - MTF32HN/A ","MTF32HN/A","0","0","1"
"GOREGAON West","3152232","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","2"
"GOREGAON West","3152232","APPLE iPad Wi-Fi (3YLC2HN/A) 32GB Gold ","3YLC2HN/A","0","0","1"
"GOREGAON West","3152232","APPLE Watch Series 6 44mm Blue Aluminum GPS - 3H263HN/A","3H263HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPhone 12 -  128GB  Purple","MJNP3HN/A","0","0","1"
"GOREGAON West","3152232","APPLE iPad Pro (3rd Generation) 11 inch Wi-Fi + Cellular -  128GB  Space Gray - MHW53HN/A","MHW53HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 64GB White","MHDC3HN/A","1","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 128GB Green","MHDN3HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 11 - 64GB Purple","MHDF3HN/A","1","0","0"
"MIRA ROAD East","3152240","APPLE iPhone 12 - 64GB White","MGJ63HN/A","0","0","1"
"MIRA ROAD East","3152240","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 128GB White","MHDJ3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 128GB Purple","MHDM3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 64GB White","MHDC3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 11 - 64GB Black","MHDA3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 12 - 128GB Black","MGJA3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 12 - 128GB White","MGJC3HN/A","0","0","1"
"OSHIWARA","3152241","APPLE iPhone 12 - 256GB Black","MGJG3HN/A","1","0","0"
"OSHIWARA","3152241","APPLE AirPods with Charging Case (MV7N2HN/A) White ","MV7N2HN/A","0","0","1"
